"Environment and Climate Change Canada"
"Monthly Values for December - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"TRAVERS AGCM","50.304","-112.863","AB","-10.9","0",NA,"5.8","0","-26.5","0","",,NA,"12.4","0",NA,"","5","",,NA,"896.9","0.0","3036500"
"VAUXHALL CDA CS","50.050","-112.133","AB","-11.2","0",NA,"8.0","0","-31.7","0","",,NA,"11.7","0",NA,"","3","",,NA,"904.3","0.0","3036682"
"WRENTHAM AGDM","49.500","-112.117","AB","-12.1","11",NA,"3.4","8","-30.8","5","",,NA,"12.4","12",NA,"","3","",,NA,"602.4","0.0","3037675"
"OKOTOKS","50.729","-113.961","AB","-11.5","0","-5.2","6.5","0","-28.0","0","47.4","0","381.0","47.4","0","369.0","17.0","6","","",NA,"913.7","0.0","303M9JM"
"PICTURE BUTTE WEST","49.871","-112.788","AB","-11.0","0",NA,"8.5","0","-30.0","0","32.0","0",NA,"32.0","0",NA,"8.0","7","","",NA,"899.3","0.0","303N1G3"
"DEL BONITA AGDM","49.050","-112.817","AB","-11.1","4",NA,"3.5","4","-29.8","0","",,NA,"10.9","4",NA,"","4","",,NA,"787.0","0.0","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","-13.2","0",NA,"5.8","0","-37.3","0","",,NA,"13.8","15",NA,"","4","",,NA,"966.3","0.0","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","-5.5","11",NA,"6.8","11","-21.1","10","",,NA,"13.2","14",NA,"0.0","3","",,NA,"470.7","0.0","3044232"
"MILK RIVER","49.133","-112.050","AB","-11.3","0",NA,"6.7","0","-33.8","0","",,NA,"19.6","0",NA,"10.0","5","",,NA,"909.8","0.0","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","-11.4","0",NA,"6.9","0","-34.0","0","",,NA,"13.1","0",NA,"0.0","4","",,NA,"909.9","0.0","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","-11.3","0",NA,"7.3","0","-33.6","0","",,NA,"15.1","8",NA,"","3","",,NA,"908.3","0.0","3045000"
"BANFF CS","51.193","-115.552","AB","-13.0","0",NA,"1.8","0","-32.9","0","",,NA,"26.4","0",NA,"14.0","11","",,NA,"962.2","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","-10.4","5",NA,"3.9","5","-32.3","4","",,NA,"34.7","5",NA,"1.0","7","",,NA,"738.2","0.0","3050602"
"BOW VALLEY","51.083","-115.067","AB","-12.6","0",NA,"2.7","0","-37.1","0","",,NA,"24.3","0",NA,"","4","",,NA,"947.1","0.0","3050778"
"CROWSNEST","49.628","-114.482","AB","-11.2","0",NA,"3.8","0","-33.8","0","",,NA,"",,NA,"","","",,NA,"904.8","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","-13.3","0",NA,"2.5","0","-34.6","0","",,NA,"14.7","0",NA,"14.0","8","",,NA,"971.1","0.0","3053536"
"KANANASKIS","51.028","-115.035","AB","-12.0","0","-5.8","3.5","0","-33.5","0","22.8","0","119.0","20.0","0","106.0","0.0","7","","",NA,"929.2","0.0","3053600"
"KANANASKIS POCATERRA","50.713","-115.120","AB","-13.0","30","-2.9","0.0","27","-26.0","27","14.0","27",NA,"14.0","27",NA,"","2","","",NA,"31.0","0.0","3053604"
"NORDEGG CS","52.492","-116.040","AB","-12.6","0",NA,"3.9","0","-34.2","0","",,NA,"31.5","0",NA,"22.0","4","",,NA,"947.3","0.0","3054843"
"PEKISKO","50.368","-114.416","AB","-12.9","3",NA,"1.8","3","-31.9","0","",,NA,"23.3","4",NA,"18.0","5","",,NA,"864.9","0.0","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","-10.3","0",NA,"5.6","0","-35.5","0","",,NA,"28.9","0",NA,"","8","",,NA,"877.2","0.0","3056214"
"NAKISKA RIDGETOP","50.943","-115.190","AB","-15.0","0",NA,"-6.7","0","-29.1","0","",,NA,"",,NA,"","","",,NA,"1022.2","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","-14.2","14",NA,"3.7","12","-34.3","10","",,NA,"3.3","19",NA,"","0","",,NA,"547.0","0.0","3060330"
"ATMORE AGDM","54.782","-112.825","AB","-13.4","7",NA,"3.0","5","-38.1","2","",,NA,"7.8","6",NA,"7.0","2","",,NA,"754.7","0.0","3060406"
"BARRHEAD CS","54.095","-114.448","AB","-14.0","0",NA,"3.9","0","-33.0","0","",,NA,"12.3","0",NA,"17.0","3","",,NA,"991.7","0.0","3060535"
"BRULE BLACK CAT","53.350","-117.867","AB","-11.0","8","-2.3","4.5","5","-36.0","4","23.8","1",NA,"23.8","1",NA,"18.0","5","","",NA,"667.0","0.0","3060903"
"CAMPSIE AUTO","54.131","-114.678","AB","-13.7","1",NA,"5.3","1","-32.7","0","",,NA,"9.8","1",NA,"12.0","3","",,NA,"951.9","0.0","3061201"
"DAPP AGDM","54.317","-113.950","AB","-16.0","19",NA,"1.6","18","-34.8","6","",,NA,"2.0","19",NA,"","0","",,NA,"407.7","0.0","3061975"
"EDSON","53.579","-116.465","AB","-12.4","9",NA,"2.6","9","-29.8","8","",,NA,"0.0","9",NA,"","0","",,NA,"669.1","0.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","-13.4","0",NA,"4.7","0","-29.5","0","",,NA,"17.5","0",NA,"15.0","4","",,NA,"974.0","0.0","3062246"
"ENTWISTLE","53.600","-114.983","AB","-7.9","22","1.2","3.0","22","-20.0","22","23.0","22",NA,"23.0","22",NA,"16.0","5","","",NA,"233.1","0.0","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","-14.4","0",NA,"3.5","0","-32.7","0","",,NA,"11.9","3",NA,"","2","",,NA,"1002.9","0.0","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","-13.0","7",NA,"3.4","7","-31.6","2","",,NA,"7.1","7",NA,"","2","",,NA,"744.3","0.0","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","-17.7","0",NA,"3.2","0","-41.1","0","",,NA,"20.7","0",NA,"25.0","6","",,NA,"1105.7","0.0","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","-16.6","11",NA,"2.6","11","-40.8","10","",,NA,"2.0","11",NA,"","1","",,NA,"692.5","0.0","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","-15.1","0",NA,"4.7","0","-38.3","0","",,NA,"37.6","0",NA,"31.0","12","",,NA,"1026.3","0.0","3063135"
"HIGH PRAIRIE AGDM","55.396","-116.479","AB","-12.8","15",NA,"7.2","14","-33.6","13","",,NA,"14.0","15",NA,"","5","",,NA,"492.8","0.0","3063165"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","-13.9","0",NA,"3.2","0","-34.7","0","",,NA,"5.0","0",NA,"8.0","1","",,NA,"989.0","0.0","3063600"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","-13.4","0",NA,"4.2","0","-33.2","0","",,NA,"10.5","0",NA,"15.0","4","",,NA,"973.4","0.0","3063686"
"MILDRED LAKE","57.041","-111.559","AB","-17.3","3",NA,"1.5","2","-35.5","2","",,NA,"32.3","3",NA,"","9","",,NA,"987.4","0.0","3064528"
"RICH LAKE AGDM","54.500","-111.700","AB","-14.7","0",NA,"3.5","0","-35.7","0","",,NA,"11.9","0",NA,"","3","",,NA,"1013.7","0.0","3065475"
"SLAVE LAKE","55.293","-114.777","AB","-10.9","9",NA,"5.0","9","-26.7","8","",,NA,"0.5","9",NA,"","0","",,NA,"635.5","0.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","-12.5","0",NA,"5.8","0","-30.8","0","",,NA,"15.3","0",NA,"14.0","5","",,NA,"945.8","0.0","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","-13.8","11",NA,"3.4","8","-27.8","7","",,NA,"5.0","16",NA,"","1","",,NA,"636.7","0.0","3066367"
"WHITECOURT A","54.144","-115.787","AB","",,NA,"13.5","3","",,"",,NA,"",,NA,"","","",,NA,"","","3067373"
"WILLOW CREEK 1","53.386","-118.348","AB","-15.9","2",NA,"-0.1","2","-38.0","0","",,NA,"9.6","3",NA,"22.0","2","",,NA,"983.9","0.0","306GE70"
"BEAVERLODGE RCS","55.197","-119.396","AB","-13.1","0",NA,"2.6","0","-32.7","0","",,NA,"6.5","0",NA,"","2","",,NA,"964.6","0.0","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","-13.0","8",NA,"2.3","5","-33.4","3","",,NA,"8.6","9",NA,"","3","",,NA,"713.5","0.0","3070800"
"EAGLESHAM AGCM","55.808","-117.887","AB","-14.1","0",NA,"3.3","0","-33.4","0","",,NA,"4.9","1",NA,"","2","",,NA,"994.1","0.0","3072151"
"EGG ISLAND","58.981","-110.439","AB","-22.4","27",NA,"-10.3","25","-30.2","14","",,NA,"",,NA,"","","",,NA,"161.5","0.0","3072246"
"FAIRVIEW AGDM","56.081","-118.439","AB","-14.4","0",NA,"2.4","0","-33.5","0","",,NA,"6.3","2",NA,"","2","",,NA,"1004.0","0.0","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","-19.1","12",NA,"-0.7","12","-38.7","12","",,NA,"0.0","12",NA,"","0","",,NA,"705.4","0.0","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","-20.6","0",NA,"-0.7","0","-39.0","0","",,NA,"",,NA,"13.0","","",,NA,"1197.6","0.0","3072659"
"FORT VERMILION","58.382","-116.040","AB","-19.1","0",NA,"-3.4","0","-35.6","0","",,NA,"13.4","0",NA,"16.0","3","",,NA,"1150.5","0.0","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","-13.8","0",NA,"3.9","0","-32.6","0","7.8","0",NA,"6.6","0",NA,"6.0","2","",,NA,"984.5","0.0","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","-17.0","6",NA,"2.6","5","-36.8","4","",,NA,"7.2","14",NA,"","2","",,NA,"874.3","0.0","3073071"
"HIGH LEVEL","58.622","-117.165","AB","-18.1","5",NA,"-4.2","5","-37.4","5","",,NA,"4.4","5",NA,"","1","",,NA,"939.3","0.0","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","-19.4","0","-1.2","-4.5","0","-37.5","0","36.4","0","154.0","17.8","0","95.0","16.0","5","","",NA,"1159.5","0.0","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","-14.3","0",NA,"2.1","0","-34.5","0","",,NA,"8.7","0",NA,"","3","",,NA,"1000.8","0.0","3073535"
"LA CRETE AGCM","58.172","-116.343","AB","-18.3","10",NA,"-2.2","10","-32.2","8","",,NA,"5.4","10",NA,"","1","",,NA,"762.5","0.0","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","-15.1","0",NA,"2.5","0","-34.0","0","",,NA,"3.4","0",NA,"","0","",,NA,"1025.5","0.0","3073740"
"MANNING","56.951","-117.644","AB","-17.9","25","-5.2","3.0","25","-35.5","25","1.0","25",NA,"1.0","25",NA,"","1","","",NA,"215.4","0.0","3074182"
"MANNING AGDM","56.974","-117.451","AB","-17.2","7",NA,"3.3","7","-38.8","2","",,NA,"",,NA,"","","",,NA,"843.6","0.0","3074190"
"CLEARDALE AGDM","56.314","-119.745","AB","-14.3","17",NA,"3.5","11","-33.1","12","",,NA,"10.6","17",NA,"","3","",,NA,"452.3","0.0","3074935"
"PEACE RIVER A","56.227","-117.448","AB","-14.7","0",NA,"2.1","0","-33.8","0","8.3","0",NA,"8.3","0",NA,"7.0","3","",,NA,"1014.9","0.0","3075041"
"PEORIA AGDM","55.621","-118.293","AB","-10.0","11",NA,"3.3","9","-32.1","4","",,NA,"2.6","11",NA,"","1","",,NA,"560.0","0.0","3075160"
"RED EARTH","56.552","-115.278","AB","-14.9","3",NA,"3.4","3","-35.5","1","",,NA,"6.7","11",NA,"","2","",,NA,"919.8","0.0","3075488"
"RYCROFT AGCM","55.777","-118.668","AB","-12.9","5",NA,"2.8","5","-35.0","0","",,NA,"4.0","5",NA,"","1","",,NA,"803.0","0.0","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","-7.9","11",NA,"2.5","11","-31.1","1","",,NA,"5.3","11",NA,"","1","",,NA,"517.6","0.0","3075770"
"SIMONETTE","54.425","-117.741","AB","-10.3","26","-2.4","4.0","20","-27.0","21","5.6","20",NA,"5.6","20",NA,"","2","","",NA,"141.5","0.0","3075937"
"SPIRIT RIVER AUTO STATION","55.695","-119.230","AB","-12.8","0",NA,"0.6","0","-30.1","0","",,NA,"15.8","0",NA,"23.0","3","",,NA,"954.9","0.0","3076069"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","-13.6","2",NA,"3.0","2","-31.7","0","",,NA,"2.6","2",NA,"","0","",,NA,"915.6","0.0","3076366"
"VALLEYVIEW AGDM","55.098","-117.199","AB","-12.9","9",NA,"4.1","7","-30.6","3","",,NA,"2.1","29",NA,"","1","",,NA,"679.3","0.0","3076680"
"GARDEN RIVER","58.711","-113.866","AB","-17.7","1",NA,"1.7","1","-37.5","0","",,NA,"",,NA,"","","",,NA,"1072.1","0.0","307KPFP"
"COLD LAKE A","54.417","-110.283","AB","-14.5","0","-0.6","2.9","0","-34.3","0","12.9","0","54.0","9.3","0","51.0","6.0","4","",,NA,"1007.7","0.0","3081680"
"DUPRE AGCM","54.367","-110.868","AB","-14.0","4",NA,"3.6","4","-35.6","4","",,NA,"7.7","7",NA,"","1","",,NA,"863.1","0.0","3081690"
