"Environment and Climate Change Canada"
"Monthly Values for September - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"VAUXHALL CDA CS","50.050","-112.133","AB","12.5","0",NA,"29.3","0","-1.2","0","",,NA,"23.0","0",NA,"","3","",,NA,"167.1","2.4","3036682"
"WRENTHAM AGDM","49.500","-112.117","AB","12.5","22",NA,"30.5","21","1.6","5","",,NA,"29.3","22",NA,"","3","",,NA,"47.4","3.1","3037675"
"OKOTOKS","50.729","-113.961","AB","11.6","0","0.1","27.5","0","-1.0","0","0.0","0","0.0","35.4","0","77.0","0.0","5","","",NA,"194.0","1.0","303M9JM"
"PICTURE BUTTE WEST","49.871","-112.788","AB","12.5","0",NA,"28.5","0","-2.0","0","0.0","0",NA,"39.4","0",NA,"0.0","5","","",NA,"167.0","2.3","303N1G3"
"DEL BONITA AGDM","49.050","-112.817","AB","10.6","1",NA,"26.7","0","-1.6","1","",,NA,"40.2","1",NA,"","6","",,NA,"214.2","0.4","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","11.7","0",NA,"31.2","0","-2.4","0","",,NA,"33.1","7",NA,"","5","",,NA,"191.8","4.1","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","12.8","2",NA,"31.9","2","0.1","0","",,NA,"34.4","2",NA,"","5","",,NA,"150.4","4.9","3044232"
"MILK RIVER","49.133","-112.050","AB","11.8","0",NA,"31.2","0","-2.8","0","",,NA,"35.8","0",NA,"","6","",,NA,"188.3","3.2","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","12.8","0",NA,"33.9","0","-3.2","0","",,NA,"38.2","0",NA,"","6","",,NA,"163.7","6.9","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","12.8","0",NA,"32.1","0","-2.3","0","",,NA,"40.5","16",NA,"","4","",,NA,"162.5","5.0","3045000"
"BANFF CS","51.193","-115.552","AB","9.0","0",NA,"23.5","0","-2.9","0","",,NA,"36.8","0",NA,"","6","",,NA,"269.3","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","10.8","0",NA,"23.5","0","-0.9","0","",,NA,"77.4","0",NA,"","7","",,NA,"216.6","0.0","3050602"
"BOW VALLEY","51.083","-115.067","AB","10.3","0",NA,"24.8","0","-3.3","0","",,NA,"36.7","0",NA,"","3","",,NA,"231.3","0.0","3050778"
"CROWSNEST","49.628","-114.482","AB","9.6","0",NA,"23.6","0","-5.3","0","",,NA,"53.8","8",NA,"","7","",,NA,"252.9","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","9.4","0",NA,"25.9","0","-6.3","0","",,NA,"40.7","0",NA,"","10","",,NA,"257.4","0.0","3053536"
"KANANASKIS","51.028","-115.035","AB","9.6","0","0.2","24.0","0","-2.5","0","2.2","0","14.0","57.0","0","78.0","0.0","7","","",NA,"251.4","0.0","3053600"
"KANANASKIS POCATERRA","50.713","-115.120","AB","8.4","24","1.0","29.0","20","-1.0","21","0.0","20",NA,"23.8","20",NA,"0.0","3","","",NA,"57.5","0.0","3053604"
"NORDEGG CS","52.492","-116.040","AB","8.2","1",NA,"22.8","1","-3.8","0","",,NA,"49.2","1",NA,"","11","",,NA,"283.6","0.0","3054843"
"PEKISKO","50.368","-114.416","AB","9.0","1",NA,"24.2","1","-2.7","0","",,NA,"60.9","1",NA,"","6","",,NA,"260.2","0.0","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","11.5","0",NA,"25.8","0","-0.5","0","",,NA,"67.2","0",NA,"","8","",,NA,"195.6","0.0","3056214"
"NAKISKA RIDGETOP","50.943","-115.190","AB","3.8","6",NA,"14.4","6","-5.9","4","",,NA,"",,NA,"","","",,NA,"340.3","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","10.9","1",NA,"24.0","0","-2.0","1","",,NA,"31.6","1",NA,"","7","",,NA,"204.8","0.0","3060330"
"ATMORE AGDM","54.782","-112.825","AB","9.4","3",NA,"24.7","1","-4.2","2","",,NA,"22.2","3",NA,"","5","",,NA,"232.1","0.0","3060406"
"BARRHEAD CS","54.095","-114.448","AB","10.5","0",NA,"25.0","0","-4.4","0","",,NA,"30.7","0",NA,"","5","",,NA,"225.1","0.0","3060535"
"BRULE BLACK CAT","53.350","-117.867","AB","9.2","3","0.2","25.5","2","-5.0","1","0.0","1",NA,"33.8","1",NA,"0.0","8","","",NA,"236.4","0.0","3060903"
"CAMPSIE AUTO","54.131","-114.678","AB","9.8","0",NA,"24.5","0","-4.3","0","",,NA,"27.3","0",NA,"","3","",,NA,"244.8","0.0","3061201"
"DAPP AGDM","54.317","-113.950","AB","9.7","7",NA,"24.8","2","-3.7","6","",,NA,"38.8","10",NA,"","8","",,NA,"191.0","0.0","3061975"
"EDSON","53.579","-116.465","AB","9.1","10",NA,"24.5","10","-3.7","8","",,NA,"45.4","10",NA,"","5","",,NA,"177.2","0.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","9.7","0",NA,"24.6","0","-3.0","0","",,NA,"47.9","0",NA,"","7","",,NA,"249.8","0.0","3062246"
"ENTWISTLE","53.600","-114.983","AB","10.0","26","-0.8","17.0","26","4.5","26","0.0","26",NA,"12.8","26",NA,"","1","","",NA,"31.9","0.0","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","9.2","0",NA,"25.7","0","-4.5","0","",,NA,"40.3","1",NA,"","5","",,NA,"263.0","0.0","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","10.0","2",NA,"23.9","2","-3.1","2","",,NA,"54.8","2",NA,"","7","",,NA,"224.5","0.0","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","11.0","0",NA,"23.8","0","-1.8","0","",,NA,"63.9","0",NA,"","5","",,NA,"210.2","0.0","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","11.5","12",NA,"23.9","12","-0.8","11","",,NA,"24.1","12",NA,"","3","",,NA,"117.4","0.0","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","6.1","6",NA,"20.9","4","-9.1","4","",,NA,"28.1","6",NA,"","8","",,NA,"285.5","0.0","3063135"
"HIGH PRAIRIE AGDM","55.396","-116.479","AB","10.5","0",NA,"23.9","0","-5.3","0","",,NA,"47.8","1",NA,"","7","",,NA,"226.3","0.0","3063165"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","10.6","0",NA,"24.1","0","-1.7","0","",,NA,"28.9","0",NA,"","8","",,NA,"222.6","0.0","3063600"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","10.6","0",NA,"24.6","0","-1.4","0","",,NA,"47.8","0",NA,"","8","",,NA,"221.4","0.0","3063686"
"MILDRED LAKE","57.041","-111.559","AB","12.2","1",NA,"23.9","1","3.0","0","",,NA,"65.4","1",NA,"","5","",,NA,"169.4","0.0","3064528"
"RICH LAKE AGDM","54.500","-111.700","AB","9.3","1",NA,"24.2","1","-3.5","0","",,NA,"41.9","1",NA,"","7","",,NA,"250.9","0.0","3065475"
"SLAVE LAKE","55.293","-114.777","AB","10.1","10",NA,"23.7","10","-0.9","10","",,NA,"51.3","10",NA,"","7","",,NA,"157.2","0.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","10.4","0",NA,"24.0","0","-1.4","0","",,NA,"49.2","0",NA,"","8","",,NA,"228.8","0.0","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","11.0","3",NA,"24.7","2","-0.4","1","",,NA,"27.0","4",NA,"","6","",,NA,"189.7","0.0","3066367"
"WHITECOURT A","54.144","-115.787","AB","",,NA,"24.3","0","",,"",,NA,"",,NA,"","","",,NA,"","","3067373"
"WILLOW CREEK 1","53.386","-118.348","AB","6.7","3",NA,"23.4","3","-8.2","1","",,NA,"15.0","4",NA,"","4","",,NA,"304.1","0.0","306GE70"
"BEAVERLODGE RCS","55.197","-119.396","AB","9.2","0",NA,"23.4","0","-4.6","0","",,NA,"30.8","0",NA,"","5","",,NA,"263.0","0.0","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","9.8","3",NA,"23.7","3","-3.6","0","",,NA,"28.6","3",NA,"","3","",,NA,"222.6","0.0","3070800"
"EAGLESHAM AGCM","55.808","-117.887","AB","10.5","0",NA,"25.6","0","-3.4","0","",,NA,"57.1","0",NA,"","7","",,NA,"226.2","0.0","3072151"
"EGG ISLAND","58.981","-110.439","AB","12.3","11",NA,"23.4","11","4.5","1","",,NA,"",,NA,"","","",,NA,"109.1","0.0","3072246"
"FAIRVIEW AGDM","56.081","-118.439","AB","9.4","0",NA,"24.1","0","-4.1","0","",,NA,"46.1","1",NA,"","6","",,NA,"258.5","0.0","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","10.3","7",NA,"21.2","7","-3.1","7","",,NA,"3.4","8",NA,"","1","",,NA,"177.2","0.0","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","10.1","0",NA,"21.0","0","-3.4","0","",,NA,"",,NA,"","","",,NA,"237.3","0.0","3072659"
"FORT VERMILION","58.382","-116.040","AB","9.9","1",NA,"23.3","1","-3.9","0","",,NA,"38.1","1",NA,"","7","",,NA,"233.6","0.0","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","10.0","0",NA,"24.8","0","-3.9","0","0.0","0",NA,"30.8","0",NA,"","6","",,NA,"241.2","0.0","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","9.6","0",NA,"25.2","0","-5.6","0","",,NA,"28.3","1",NA,"","5","",,NA,"253.5","0.0","3073071"
"HIGH LEVEL","58.622","-117.165","AB","9.4","8",NA,"22.7","8","-4.8","8","",,NA,"36.1","9",NA,"","7","",,NA,"189.6","0.0","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","9.5","0","1.1","23.0","0","-5.0","0","0.0","0","0.0","45.4","0","144.0","0.0","7","","",NA,"256.4","0.0","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","10.1","0",NA,"23.8","0","-1.8","0","",,NA,"62.1","0",NA,"","6","",,NA,"236.6","0.0","3073535"
"LA CRETE AGCM","58.172","-116.343","AB","10.6","0",NA,"23.4","0","-2.6","0","",,NA,"38.1","1",NA,"","5","",,NA,"220.7","0.0","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","",,NA,"14.5","28","-5.5","11","",,NA,"",,NA,"","","",,NA,"","","3073740"
"MANNING","56.951","-117.644","AB","10.3","24","0.5","23.0","24","-0.5","24","0.0","24",NA,"8.0","24",NA,"","2","","",NA,"46.1","0.0","3074182"
"MANNING AGDM","56.974","-117.451","AB","9.4","3",NA,"24.0","2","-6.7","1","",,NA,"",,NA,"","","",,NA,"231.5","0.0","3074190"
"CLEARDALE AGDM","56.314","-119.745","AB","9.0","3",NA,"23.4","3","-4.9","0","",,NA,"55.9","3",NA,"","7","",,NA,"243.1","0.0","3074935"
"PEACE RIVER A","56.227","-117.448","AB","9.6","0",NA,"22.8","0","-2.1","0","0.0","0",NA,"52.4","0",NA,"","7","",,NA,"252.0","0.0","3075041"
"PEORIA AGDM","55.621","-118.293","AB","9.7","9",NA,"25.1","9","-3.5","0","",,NA,"20.7","9",NA,"","4","",,NA,"175.0","0.0","3075160"
"RED EARTH","56.552","-115.278","AB","10.0","1",NA,"24.0","1","-4.1","0","",,NA,"45.2","1",NA,"","8","",,NA,"231.9","0.0","3075488"
"RYCROFT AGCM","55.777","-118.668","AB","10.4","2",NA,"25.8","2","-5.0","0","",,NA,"48.1","3",NA,"","4","",,NA,"213.0","0.0","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","9.2","10",NA,"24.1","7","-2.3","6","",,NA,"46.7","13",NA,"","5","",,NA,"176.7","0.0","3075770"
"SIMONETTE","54.425","-117.741","AB","11.4","16","2.0","25.0","12","0.0","11","0.0","12",NA,"21.0","12",NA,"","8","","",NA,"92.2","0.0","3075937"
"SPIRIT RIVER AUTO STATION","55.695","-119.230","AB","9.1","3",NA,"22.3","2","-0.7","1","",,NA,"47.3","4",NA,"","3","",,NA,"240.2","0.0","3076069"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","9.8","2",NA,"25.0","1","-3.8","1","",,NA,"37.0","2",NA,"","7","",,NA,"230.0","0.0","3076366"
"VALLEYVIEW AGDM","55.098","-117.199","AB","10.6","5",NA,"24.7","3","-2.2","3","",,NA,"34.5","6",NA,"","6","",,NA,"185.9","0.0","3076680"
"GARDEN RIVER","58.711","-113.866","AB","9.7","0",NA,"24.1","0","-3.2","0","",,NA,"36.2","10",NA,"","9","",,NA,"250.5","0.0","307KPFP"
"COLD LAKE A","54.417","-110.283","AB","10.9","0","0.4","25.4","0","-0.6","0","0.0","0","0.0","34.0","0","88.0","0.0","7","",,NA,"214.6","1.6","3081680"
"DUPRE AGCM","54.367","-110.868","AB","10.3","0",NA,"25.7","0","-2.3","0","",,NA,"31.2","1",NA,"","6","",,NA,"230.8","0.6","3081690"
