"Environment and Climate Change Canada"
"Monthly Values for April - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"STAVELY AAFC","50.183","-113.883","AB","8.2","0",NA,"25.1","0","-4.4","0","",,NA,"21.6","0",NA,"","7","",,NA,"294.3","0.0","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","8.1","0",NA,"27.1","0","-6.2","0","",,NA,"18.8","2",NA,"","2","",,NA,"297.4","0.0","3036205"
"TABER","49.792","-112.124","AB","9.6","17",NA,"27.5","11","-3.0","11","0.0","11",NA,"33.0","11",NA,"","4","","",NA,"109.1","0.0","3036360"
"TRAVERS AGCM","50.304","-112.863","AB","8.7","5",NA,"27.8","4","-7.6","3","",,NA,"12.0","5",NA,"","4","",,NA,"231.8","0.0","3036500"
"VAUXHALL CDA CS","50.050","-112.133","AB","9.1","0",NA,"28.4","0","-5.9","0","",,NA,"30.3","0",NA,"","5","",,NA,"268.0","0.0","3036682"
"WILDCAT HILLS","51.269","-114.721","AB","6.5","0",NA,"27.0","0","-8.0","0","0.0","0",NA,"15.8","0",NA,"0.0","4","","",NA,"345.1","0.0","3037550"
"WRENTHAM AGDM","49.500","-112.117","AB","9.0","8",NA,"26.9","8","-6.6","1","",,NA,"20.5","10",NA,"","3","",,NA,"197.3","0.0","3037675"
"OKOTOKS","50.729","-113.961","AB","8.7","0","3.7","29.5","0","-6.0","0","6.2","0","28.0","23.4","0","62.0","0.0","2","","",NA,"279.4","0.0","303M9JM"
"PICTURE BUTTE WEST","49.871","-112.788","AB","8.8","4",NA,"29.0","2","-5.5","2","0.0","2",NA,"13.8","2",NA,"0.0","4","","",NA,"238.4","0.0","303N1G3"
"DEL BONITA AGDM","49.050","-112.817","AB","6.8","0",NA,"24.0","0","-5.3","0","",,NA,"19.6","1",NA,"","6","",,NA,"335.2","0.0","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","7.7","3",NA,"23.2","1","-5.9","3","",,NA,"46.4","5",NA,"","8","",,NA,"277.1","0.0","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","8.6","3",NA,"26.2","3","-3.7","0","",,NA,"76.4","5",NA,"","8","",,NA,"253.3","0.0","3044232"
"MILK RIVER","49.133","-112.050","AB","7.7","0",NA,"26.2","0","-5.8","0","",,NA,"63.2","0",NA,"","7","",,NA,"308.7","0.0","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","7.8","0",NA,"22.4","0","-7.0","0","",,NA,"59.5","0",NA,"","6","",,NA,"306.1","0.0","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","7.8","4",NA,"24.9","3","-4.9","2","",,NA,"94.4","4",NA,"","9","",,NA,"264.0","0.0","3045000"
"BANFF CS","51.193","-115.552","AB","7.0","0",NA,"22.8","0","-5.5","0","",,NA,"16.0","0",NA,"","4","",,NA,"331.3","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","7.7","0",NA,"25.1","0","-4.8","0","",,NA,"22.6","0",NA,"","6","",,NA,"308.6","0.0","3050602"
"BOW VALLEY","51.083","-115.067","AB","7.1","2",NA,"24.3","2","-8.1","0","",,NA,"16.3","4",NA,"","3","",,NA,"304.9","0.0","3050778"
"CROWSNEST","49.628","-114.482","AB","6.8","0",NA,"25.3","0","-5.7","0","",,NA,"6.8","21",NA,"","3","",,NA,"335.5","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","7.8","0",NA,"26.3","0","-7.6","0","",,NA,"5.5","1",NA,"","3","",,NA,"307.1","0.0","3053536"
"KANANASKIS","51.028","-115.035","AB","6.8","3","3.6","24.5","3","-5.5","3","0.0","3",NA,"20.8","3",NA,"0.0","5","","",NA,"302.7","0.0","3053600"
"KANANASKIS POCATERRA","50.713","-115.120","AB","9.0","29","7.9","21.0","24","-4.0","24","0.0","24",NA,"0.4","24",NA,"","0","","",NA,"9.0","0.0","3053604"
"NORDEGG CS","52.492","-116.040","AB","6.3","0",NA,"24.8","0","-6.5","0","",,NA,"27.4","0",NA,"","5","",,NA,"350.4","0.0","3054843"
"PEKISKO","50.368","-114.416","AB","6.5","1",NA,"26.7","1","-6.0","0","",,NA,"34.2","1",NA,"","6","",,NA,"332.5","0.0","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","7.7","0",NA,"23.8","0","-4.8","0","",,NA,"27.3","0",NA,"","5","",,NA,"308.1","0.0","3056214"
"NAKISKA RIDGETOP","50.943","-115.190","AB","1.3","6",NA,"13.6","6","-6.7","5","",,NA,"",,NA,"","","",,NA,"400.6","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","6.9","0",NA,"25.4","0","-6.9","0","",,NA,"19.0","1",NA,"","5","",,NA,"334.3","0.0","3060330"
"ATMORE AGDM","54.782","-112.825","AB","5.3","0",NA,"24.8","0","-9.2","0","",,NA,"27.4","2",NA,"","5","",,NA,"380.3","0.0","3060406"
"BARRHEAD CS","54.095","-114.448","AB","7.7","0",NA,"27.3","0","-6.6","0","",,NA,"3.9","0",NA,"","1","",,NA,"307.9","0.0","3060535"
"BRULE BLACK CAT","53.350","-117.867","AB","6.7","26","3.3","16.5","24","-2.5","24","0.0","24",NA,"15.0","24",NA,"0.0","5","","",NA,"45.4","0.0","3060903"
"CAMPSIE AUTO","54.131","-114.678","AB","7.0","0",NA,"26.7","0","-6.9","0","",,NA,"4.0","0",NA,"","3","",,NA,"328.8","0.0","3061201"
"DAPP AGDM","54.317","-113.950","AB","7.0","5",NA,"26.3","3","-7.4","2","",,NA,"8.2","6",NA,"","2","",,NA,"275.5","0.0","3061975"
"EDSON","53.579","-116.465","AB","6.7","4",NA,"22.5","4","-5.7","4","",,NA,"12.0","4",NA,"","3","",,NA,"293.3","0.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","7.4","0",NA,"27.7","0","-5.0","0","",,NA,"10.3","0",NA,"","3","",,NA,"318.3","0.0","3062246"
"ENTWISTLE","53.600","-114.983","AB","8.6","0","3.6","27.0","0","-5.0","0","0.0","0","0.0","3.6","0","12.0","0.0","2","","",NA,"281.8","0.0","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","6.8","0",NA,"26.4","0","-7.2","0","",,NA,"3.7","1",NA,"","1","",,NA,"336.6","0.0","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","7.5","5",NA,"26.7","3","-6.3","3","",,NA,"5.4","6",NA,"","2","",,NA,"262.3","0.0","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","4.2","0",NA,"27.7","0","-10.1","0","",,NA,"21.2","0",NA,"","4","",,NA,"413.5","0.0","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","4.2","0",NA,"27.2","0","-9.8","0","",,NA,"17.5","0",NA,"","5","",,NA,"415.2","0.0","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","4.0","1",NA,"23.3","1","-10.2","0","",,NA,"13.9","2",NA,"","5","",,NA,"405.6","0.0","3063135"
"HIGH PRAIRIE AGDM","55.396","-116.479","AB","7.0","0",NA,"29.3","0","-5.5","0","",,NA,"8.3","0",NA,"","2","",,NA,"331.4","0.0","3063165"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","6.3","0",NA,"26.2","0","-7.6","0","",,NA,"18.5","0",NA,"","6","",,NA,"351.9","0.0","3063600"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","6.0","0",NA,"25.4","0","-7.1","0","",,NA,"35.6","0",NA,"","5","",,NA,"359.6","0.0","3063686"
"MILDRED LAKE","57.041","-111.559","AB","4.2","0",NA,"31.9","0","-11.9","0","",,NA,"17.3","1",NA,"","6","",,NA,"414.7","0.0","3064528"
"RICH LAKE AGDM","54.500","-111.700","AB","4.3","0",NA,"23.3","0","-7.8","0","",,NA,"32.9","0",NA,"","6","",,NA,"410.3","0.0","3065475"
"SLAVE LAKE","55.293","-114.777","AB","6.3","2",NA,"27.7","2","-5.5","2","",,NA,"15.3","3",NA,"","4","",,NA,"327.8","0.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","6.0","0",NA,"27.7","0","-5.6","0","",,NA,"15.0","0",NA,"","5","",,NA,"360.7","0.0","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","6.4","4",NA,"22.6","3","-5.5","1","",,NA,"5.9","4",NA,"","2","",,NA,"300.6","0.0","3066367"
"WHITECOURT","54.140","-115.784","AB","8.6","10",NA,"27.6","10","-4.0","9","",,NA,"",,NA,"","","",,NA,"188.8","0.0","3067371"
"WHITECOURT A","54.144","-115.787","AB","7.9","0",NA,"27.5","0","-4.1","0","",,NA,"",,NA,"","","",,NA,"301.6","0.0","3067373"
"WILLOW CREEK 1","53.386","-118.348","AB","5.2","3",NA,"22.5","3","-9.2","1","",,NA,"12.3","3",NA,"","3","",,NA,"346.4","0.0","306GE70"
"BEAVERLODGE RCS","55.197","-119.396","AB","8.1","2",NA,"29.5","2","-3.3","0","",,NA,"17.9","2",NA,"","4","",,NA,"276.6","0.0","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","6.9","8",NA,"19.6","7","-5.5","3","",,NA,"11.7","8",NA,"","2","",,NA,"245.2","0.0","3070800"
"EAGLESHAM AGCM","55.808","-117.887","AB","7.8","0",NA,"30.2","0","-3.3","0","",,NA,"12.2","1",NA,"","2","",,NA,"305.0","0.0","3072151"
"EGG ISLAND","58.981","-110.439","AB","-4.1","27",NA,"8.6","23","-19.4","25","",,NA,"",,NA,"","","",,NA,"66.4","0.0","3072246"
"FAIRVIEW AGDM","56.081","-118.439","AB","7.3","4",NA,"27.9","4","-4.9","1","",,NA,"5.4","4",NA,"","2","",,NA,"277.2","0.0","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","-1.9","1",NA,"19.7","1","-22.1","1","",,NA,"0.0","1",NA,"","0","",,NA,"577.0","0.0","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","-1.5","0",NA,"21.4","0","-23.3","0","",,NA,"8.2","5",NA,"","2","",,NA,"585.2","0.0","3072659"
"FORT VERMILION","58.382","-116.040","AB","3.1","0",NA,"24.2","0","-10.0","0","",,NA,"5.6","0",NA,"","3","",,NA,"446.5","0.0","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","8.2","0",NA,"29.4","0","-4.7","0","0.0","0",NA,"19.0","0",NA,"","4","",,NA,"293.2","0.0","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","5.5","0",NA,"28.6","0","-6.1","0","",,NA,"6.1","0",NA,"","2","",,NA,"376.4","0.0","3073071"
"HIGH LEVEL","58.622","-117.165","AB","2.1","1",NA,"24.4","1","-13.5","0","",,NA,"6.6","2",NA,"","2","",,NA,"462.3","0.0","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","2.8","2","0.8","25.0","2","-13.5","2","6.4","2",NA,"8.8","2",NA,"0.0","2","","",NA,"426.1","0.0","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","7.3","0",NA,"28.8","0","-4.4","0","",,NA,"17.9","0",NA,"","4","",,NA,"320.9","0.2","3073535"
"LA CRETE AGCM","58.172","-116.343","AB","3.0","0",NA,"25.7","0","-11.0","0","",,NA,"7.9","0",NA,"","2","",,NA,"449.6","0.0","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","7.1","21",NA,"19.2","17","-3.2","14","",,NA,"3.5","22",NA,"","1","",,NA,"98.0","0.0","3073740"
"MANNING","56.951","-117.644","AB","5.6","15","2.2","29.0","15","-6.0","15","0.0","15",NA,"7.2","15",NA,"","4","","",NA,"185.5","0.0","3074182"
"MANNING AGDM","56.974","-117.451","AB","6.2","4",NA,"29.5","2","-7.1","2","",,NA,"",,NA,"","","",,NA,"307.8","0.0","3074190"
"CLEARDALE AGDM","56.314","-119.745","AB","7.4","3",NA,"28.4","1","-3.3","2","",,NA,"13.3","4",NA,"","4","",,NA,"287.5","0.0","3074935"
"PEACE RIVER A","56.227","-117.448","AB","7.0","0",NA,"28.4","0","-4.9","0","0.0","0",NA,"22.3","0",NA,"","2","",,NA,"328.7","0.0","3075041"
"PEORIA AGDM","55.621","-118.293","AB","8.3","10",NA,"28.5","6","-4.3","8","",,NA,"6.0","11",NA,"","1","",,NA,"194.0","0.0","3075160"
"RED EARTH","56.552","-115.278","AB","6.4","1",NA,"28.8","1","-6.0","0","",,NA,"15.7","2",NA,"","5","",,NA,"336.9","0.0","3075488"
"RYCROFT AGCM","55.777","-118.668","AB","8.2","5",NA,"29.3","2","-5.4","4","",,NA,"6.9","5",NA,"","3","",,NA,"244.0","0.0","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","7.4","3",NA,"27.6","2","-4.2","2","",,NA,"6.8","4",NA,"","3","",,NA,"285.3","0.0","3075770"
"SIMONETTE","54.425","-117.741","AB","8.5","15","4.9","28.0","9","-10.0","9","0.0","9",NA,"2.0","9",NA,"0.0","1","","",NA,"142.2","0.0","3075937"
"SPIRIT RIVER AUTO STATION","55.695","-119.230","AB","6.8","2",NA,"26.2","1","-5.7","1","",,NA,"18.0","3",NA,"","6","",,NA,"312.9","0.0","3076069"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","7.8","4",NA,"28.7","4","-3.6","0","",,NA,"5.8","4",NA,"","3","",,NA,"265.0","0.0","3076366"
"VALLEYVIEW AGDM","55.098","-117.199","AB","7.9","6",NA,"29.0","4","-4.5","2","",,NA,"12.7","6",NA,"","5","",,NA,"243.3","0.0","3076680"
"GARDEN RIVER","58.711","-113.866","AB","2.0","0",NA,"27.4","0","-17.9","0","",,NA,"3.4","23",NA,"","1","",,NA,"479.3","0.0","307KPFP"
"COLD LAKE A","54.417","-110.283","AB","5.8","0","1.7","24.9","0","-7.6","0","12.3","0","88.0","20.3","0","65.0","0.0","4","",,NA,"365.7","0.0","3081680"
"DUPRE AGCM","54.367","-110.868","AB","5.4","0",NA,"24.6","0","-6.0","0","",,NA,"22.7","0",NA,"","7","",,NA,"378.6","0.0","3081690"
