"Environment and Climate Change Canada"
"Monthly Values for January - 2017"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"WRENTHAM AGDM","49.500","-112.117","AB","-8.0","12",NA,"5.9","7","-26.5","6","",,NA,"1.7","14",NA,"","1","",,NA,"494.2","0.0","3037675"
"OKOTOKS","50.729","-113.961","AB","-7.6","0","0.5","13.5","0","-27.0","0","16.0","0","110.0","16.0","0","108.0","10.0","5","","",NA,"792.6","0.0","303M9JM"
"PICTURE BUTTE WEST","49.871","-112.788","AB","-17.4","27",NA,"-10.0","27","-27.0","26","3.0","27",NA,"3.0","27",NA,"","1","","",NA,"141.6","0.0","303N1G3"
"DEL BONITA AGDM","49.050","-112.817","AB","-18.8","20",NA,"8.0","10","-30.1","20","",,NA,"7.4","21",NA,"","4","",,NA,"404.8","0.0","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","-11.0","0",NA,"8.7","0","-38.5","0","",,NA,"6.7","11",NA,"","1","",,NA,"899.3","0.0","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","-3.6","8",NA,"12.0","8","-19.3","6","",,NA,"5.3","8",NA,"0.0","2","",,NA,"496.8","0.0","3044232"
"MILK RIVER","49.133","-112.050","AB","-8.5","0",NA,"11.8","0","-32.6","0","",,NA,"10.2","0",NA,"1.0","4","",,NA,"822.4","0.0","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","-10.1","0",NA,"11.7","0","-32.5","0","",,NA,"8.7","0",NA,"0.0","2","",,NA,"869.8","0.0","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","-9.3","0",NA,"11.0","0","-33.0","0","",,NA,"8.4","12",NA,"","3","",,NA,"844.9","0.0","3045000"
"BANFF CS","51.193","-115.552","AB","-11.6","0",NA,"5.5","0","-36.7","0","",,NA,"24.5","0",NA,"14.0","6","",,NA,"917.6","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","-7.7","0",NA,"8.6","0","-33.5","0","",,NA,"29.1","0",NA,"0.0","7","",,NA,"797.5","0.0","3050602"
"BOW VALLEY","51.083","-115.067","AB","-8.6","0",NA,"10.6","0","-32.4","0","",,NA,"12.6","0",NA,"","3","",,NA,"824.0","0.0","3050778"
"CROWSNEST","49.628","-114.482","AB","-9.8","0",NA,"6.4","0","-37.6","0","",,NA,"0.4","27",NA,"","0","",,NA,"861.9","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","-10.1","1",NA,"8.9","1","-33.8","0","",,NA,"23.8","1",NA,"18.0","12","",,NA,"843.2","0.0","3053536"
"KANANASKIS","51.028","-115.035","AB","-8.4","0","-2.3","12.5","0","-31.5","0","20.2","0","92.0","20.2","0","95.0","0.0","3","","",NA,"817.6","0.0","3053600"
"KANANASKIS POCATERRA","50.713","-115.120","AB","-15.0","29","-5.3","0.0","24","-34.0","24","23.0","24",NA,"23.0","24",NA,"26.0","2","","",NA,"66.0","0.0","3053604"
"NORDEGG CS","52.492","-116.040","AB","-8.8","0",NA,"11.9","0","-36.4","0","",,NA,"17.5","0",NA,"21.0","4","",,NA,"832.1","0.0","3054843"
"PEKISKO","50.368","-114.416","AB","-9.2","2",NA,"10.1","2","-34.3","0","",,NA,"24.0","4",NA,"25.0","4","",,NA,"789.1","0.0","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","-7.5","0",NA,"10.8","0","-37.8","0","",,NA,"24.5","0",NA,"","6","",,NA,"790.4","0.0","3056214"
"NAKISKA RIDGETOP","50.943","-115.190","AB","-10.9","3",NA,"0.7","1","-27.7","3","",,NA,"",,NA,"","","",,NA,"808.4","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","-7.1","5",NA,"8.2","5","-32.8","5","",,NA,"3.1","6",NA,"","1","",,NA,"653.4","0.0","3060330"
"ATMORE AGDM","54.782","-112.825","AB","-10.6","3",NA,"6.6","2","-31.1","2","",,NA,"3.8","6",NA,"5.0","1","",,NA,"800.1","0.0","3060406"
"BARRHEAD CS","54.095","-114.448","AB","-10.3","0",NA,"7.1","0","-32.4","0","",,NA,"7.6","0",NA,"","3","",,NA,"878.1","0.0","3060535"
"BRULE BLACK CAT","53.350","-117.867","AB","-7.6","11","2.6","12.0","4","-33.0","7","15.8","3",NA,"15.8","3",NA,"10.0","4","","",NA,"511.7","0.0","3060903"
"CAMPSIE AUTO","54.131","-114.678","AB","-10.2","0",NA,"9.7","0","-33.7","0","",,NA,"8.4","0",NA,"16.0","2","",,NA,"874.5","0.0","3061201"
"DAPP AGDM","54.317","-113.950","AB","-12.1","6",NA,"7.4","4","-35.8","4","",,NA,"6.6","8",NA,"","3","",,NA,"753.0","0.0","3061975"
"EDSON","53.579","-116.465","AB","-10.8","10",NA,"7.4","10","-28.1","9","",,NA,"9.7","10",NA,"","3","",,NA,"604.3","0.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","-9.2","0",NA,"11.2","0","-28.8","0","",,NA,"13.6","0",NA,"21.0","4","",,NA,"844.4","0.0","3062246"
"ENTWISTLE","53.600","-114.983","AB","-10.5","7","0.8","7.0","7","-26.0","7","15.0","7",NA,"15.0","7",NA,"","5","","",NA,"685.1","0.0","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","-10.6","0",NA,"9.3","0","-32.8","0","",,NA,"9.1","3",NA,"","3","",,NA,"885.6","0.0","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","-9.2","0",NA,"9.0","0","-32.6","0","",,NA,"6.9","2",NA,"","2","",,NA,"844.5","0.0","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","-13.1","0",NA,"7.7","0","-41.2","0","",,NA,"4.3","0",NA,"19.0","1","",,NA,"964.7","0.0","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","-10.3","6",NA,"7.6","6","-36.4","6","",,NA,"0.0","6",NA,"","0","",,NA,"708.5","0.0","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","-9.7","0",NA,"12.3","0","-34.4","0","",,NA,"29.5","2",NA,"35.0","11","",,NA,"858.4","0.0","3063135"
"HIGH PRAIRIE AGDM","55.396","-116.479","AB","-8.6","0",NA,"10.5","0","-31.6","0","",,NA,"15.1","0",NA,"","6","",,NA,"825.3","0.0","3063165"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","-10.0","2",NA,"8.4","2","-34.1","0","",,NA,"5.9","2",NA,"5.0","1","",,NA,"811.8","0.0","3063600"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","-10.5","0",NA,"8.6","0","-35.3","0","",,NA,"3.2","0",NA,"11.0","0","",,NA,"884.3","0.0","3063686"
"MILDRED LAKE","57.041","-111.559","AB","-11.3","6",NA,"6.9","4","-35.0","3","",,NA,"8.1","6",NA,"","2","",,NA,"732.8","0.0","3064528"
"RICH LAKE AGDM","54.500","-111.700","AB","-11.1","4",NA,"6.9","4","-38.1","3","",,NA,"5.6","4",NA,"","2","",,NA,"785.6","0.0","3065475"
"SLAVE LAKE","55.293","-114.777","AB","-8.6","2",NA,"10.5","2","-29.9","2","",,NA,"4.9","2",NA,"","1","",,NA,"772.2","0.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","-9.5","0",NA,"10.2","0","-30.0","0","",,NA,"12.7","0",NA,"8.0","6","",,NA,"852.0","0.0","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","-7.7","4",NA,"7.3","3","-26.3","2","",,NA,"6.2","5",NA,"","2","",,NA,"693.1","0.0","3066367"
"WHITECOURT A","54.144","-115.787","AB","",,NA,"10.8","1","",,"",,NA,"",,NA,"","","",,NA,"","","3067373"
"WILLOW CREEK 1","53.386","-118.348","AB","-11.1","0",NA,"9.8","0","-35.3","0","",,NA,"9.8","2",NA,"32.0","3","",,NA,"903.5","0.0","306GE70"
"BEAVERLODGE RCS","55.197","-119.396","AB","-7.0","0",NA,"8.5","0","-24.1","0","",,NA,"21.0","0",NA,"","5","",,NA,"773.8","0.0","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","-8.9","3",NA,"7.4","2","-30.9","1","",,NA,"16.2","3",NA,"","5","",,NA,"753.3","0.0","3070800"
"EAGLESHAM AGCM","55.808","-117.887","AB","-6.1","5",NA,"8.6","5","-27.9","4","",,NA,"12.3","7",NA,"","4","",,NA,"626.0","0.0","3072151"
"EGG ISLAND","58.981","-110.439","AB","-19.5","16",NA,"1.3","14","-33.4","13","",,NA,"",,NA,"","","",,NA,"563.1","0.0","3072246"
"FAIRVIEW AGDM","56.081","-118.439","AB","-7.2","4",NA,"7.0","4","-24.5","4","",,NA,"9.6","15",NA,"","4","",,NA,"680.9","0.0","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","-13.4","9",NA,"4.7","9","-33.8","9","",,NA,"0.0","9",NA,"","0","",,NA,"691.7","0.0","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","-16.6","1",NA,"4.8","1","-39.8","1","",,NA,"",,NA,"14.0","","",,NA,"1038.9","0.0","3072659"
"FORT VERMILION","58.382","-116.040","AB","-16.0","0",NA,"2.6","0","-35.8","0","",,NA,"12.3","0",NA,"23.0","5","",,NA,"1054.7","0.0","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","-8.3","0",NA,"8.6","0","-27.2","0","21.3","0",NA,"16.6","0",NA,"6.0","5","",,NA,"816.6","0.0","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","-11.7","0",NA,"8.4","0","-36.4","0","",,NA,"12.2","0",NA,"","4","",,NA,"919.6","0.0","3073071"
"HIGH LEVEL","58.622","-117.165","AB","-14.7","11",NA,"0.3","11","-38.1","11","",,NA,"0.0","11",NA,"","0","",,NA,"653.0","0.0","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","-14.8","0","5.6","6.0","0","-38.0","0","20.6","0","85.0","17.2","0","88.0","27.0","4","","",NA,"1015.4","0.0","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","-5.9","7",NA,"7.7","6","-25.8","6","",,NA,"6.4","8",NA,"","3","",,NA,"574.6","0.0","3073535"
"LA CRETE AGCM","58.172","-116.343","AB","-12.9","0",NA,"7.1","0","-36.3","0","",,NA,"13.3","0",NA,"","5","",,NA,"959.3","0.0","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","-6.8","13",NA,"7.7","12","-21.3","13","",,NA,"11.3","13",NA,"","3","",,NA,"447.2","0.0","3073740"
"MANNING","56.951","-117.644","AB","-9.4","20","7.2","13.5","20","-35.0","20","13.6","20",NA,"15.1","20",NA,"0.0","5","","",NA,"301.7","0.0","3074182"
"MANNING AGDM","56.974","-117.451","AB","-11.8","7",NA,"7.8","6","-37.8","4","",,NA,"",,NA,"","","",,NA,"714.1","0.0","3074190"
"CLEARDALE AGDM","56.314","-119.745","AB","-5.8","17",NA,"8.4","10","-23.4","13","",,NA,"6.0","17",NA,"","2","",,NA,"332.9","0.0","3074935"
"PEACE RIVER A","56.227","-117.448","AB","-10.2","0",NA,"6.2","0","-33.5","0","8.3","0",NA,"10.1","0",NA,"6.0","3","",,NA,"875.2","0.0","3075041"
"PEORIA AGDM","55.621","-118.293","AB","-8.7","3",NA,"6.4","3","-30.5","1","",,NA,"12.1","4",NA,"","4","",,NA,"746.2","0.0","3075160"
"RED EARTH","56.552","-115.278","AB","-12.0","3",NA,"10.4","2","-32.3","2","",,NA,"8.5","5",NA,"4.0","3","",,NA,"839.3","0.0","3075488"
"RYCROFT AGCM","55.777","-118.668","AB","-8.2","4",NA,"10.0","4","-28.4","1","",,NA,"10.6","5",NA,"","2","",,NA,"708.2","0.0","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","-5.2","6",NA,"6.5","4","-24.4","2","",,NA,"15.1","6",NA,"","5","",,NA,"579.3","0.0","3075770"
"SIMONETTE","54.425","-117.741","AB","-5.4","23","4.0","10.0","15","-30.0","15","10.0","15",NA,"10.0","15",NA,"0.0","4","","",NA,"187.0","0.0","3075937"
"SPIRIT RIVER AUTO STATION","55.695","-119.230","AB","-8.0","2",NA,"7.2","1","-24.9","1","",,NA,"33.9","2",NA,"41.0","9","",,NA,"754.1","0.0","3076069"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","-9.4","5",NA,"8.2","4","-29.8","1","",,NA,"14.4","5",NA,"","6","",,NA,"712.5","0.0","3076366"
"VALLEYVIEW AGDM","55.098","-117.199","AB","-8.9","4",NA,"9.1","4","-26.0","0","",,NA,"",,NA,"","","",,NA,"725.4","0.0","3076680"
"GARDEN RIVER","58.711","-113.866","AB","-13.2","1",NA,"5.7","1","-36.8","0","",,NA,"",,NA,"","","",,NA,"934.7","0.0","307KPFP"
"COLD LAKE A","54.417","-110.283","AB","-11.7","0","3.4","6.4","0","-34.7","0","4.6","0","20.0","3.8","0","24.0","4.0","2","",,NA,"920.1","0.0","3081680"
"DUPRE AGCM","54.367","-110.868","AB","-12.3","0",NA,"6.2","0","-37.9","0","",,NA,"4.3","0",NA,"","1","",,NA,"939.0","0.0","3081690"
