"Environment and Climate Change Canada"
"Monthly Values for February - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"GRASSY LAKE","49.874","-111.733","AB","1.4","1",NA,"18.0","1","-16.8","1","",,NA,"2.3","1",NA,"","0","",,NA,"464.6","0.0","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","1.3","5",NA,"17.2","5","-15.8","2","",,NA,"4.7","6",NA,"","1","",,NA,"401.8","0.0","3033498"
"IRVINE AGCM","49.989","-110.261","AB","0.3","3",NA,"16.5","3","-11.7","1","",,NA,"7.5","4",NA,"","2","",,NA,"459.6","0.0","3033550"
"LETHBRIDGE","49.630","-112.799","AB","2.6","3",NA,"17.8","3","-12.4","3","",,NA,"0.6","3",NA,"","0","",,NA,"400.7","0.0","3033875"
"LETHBRIDGE CDA","49.695","-112.768","AB","3.5","0",NA,"18.3","0","-11.8","0","",,NA,"1.8","0",NA,"","1","",,NA,"421.5","0.0","3033890"
"LETHBRIDGE CDA 2","49.700","-112.783","AB","",,NA,"",,"",,"1.0","0",NA,"1.1","0",NA,"2.0","1","","",NA,"","","3033892"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","2.4","2",NA,"17.6","2","-13.1","1","",,NA,"1.3","3",NA,"","0","",,NA,"420.4","0.0","3033897"
"MEDICINE HAT","50.019","-110.721","AB","0.7","0",NA,"17.9","0","-11.7","0","",,NA,"6.9","3",NA,"","2","",,NA,"500.5","0.0","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","0.8","0",NA,"17.7","0","-11.4","0","",,NA,"9.4","0",NA,"2.0","2","",,NA,"498.1","0.0","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","0.4","3",NA,"17.5","2","-17.9","2","",,NA,"0.4","4",NA,"","0","",,NA,"457.7","0.0","3034577"
"NIER AGDM","51.369","-114.099","AB","1.2","7",NA,"16.8","4","-13.3","4","",,NA,"1.3","6",NA,"","0","",,NA,"368.8","0.0","3034795"
"PINCHER CREEK","49.521","-113.997","AB","2.5","6",NA,"13.9","6","-12.1","5","",,NA,"0.0","6",NA,"","0","",,NA,"355.5","0.0","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","2.5","0",NA,"13.8","0","-12.5","0","",,NA,"0.5","0",NA,"","0","",,NA,"449.7","0.0","3035208"
"QUEENSTOWN","50.606","-112.983","AB","0.3","0","5.9","18.5","0","-14.0","0","0.0","0","0.0","0.0","0","0.0","0.0","0","","",NA,"513.8","0.0","3035340"
"QUEENSTOWN","50.598","-112.803","AB","0.2","2",NA,"18.1","2","-13.7","1","",,NA,"16.0","2",NA,"","5","",,NA,"479.3","0.0","3035342"
"RAYMOND AGDM","49.483","-112.683","AB","2.8","1",NA,"18.0","1","-12.2","1","",,NA,"0.9","1",NA,"","0","",,NA,"426.3","0.0","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","0.2","2",NA,"19.3","2","-12.5","1","",,NA,"2.6","3",NA,"","1","",,NA,"480.9","0.0","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","-2.1","3",NA,"15.4","2","-27.2","2","",,NA,"11.7","7",NA,"","2","",,NA,"522.3","0.0","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","0.7","0",NA,"17.8","0","-12.6","0","",,NA,"7.8","0",NA,"","2","",,NA,"503.1","0.0","3035845"
"STANDARD AGCM","51.228","-112.982","AB","-0.1","6",NA,"14.7","6","-12.4","3","",,NA,"0.8","7",NA,"","0","",,NA,"415.3","0.0","3036086"
"STAVELY AAFC","50.183","-113.883","AB","2.0","0",NA,"16.3","0","-11.5","0","",,NA,"4.0","0",NA,"","1","",,NA,"464.2","0.0","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","-0.4","0",NA,"15.0","0","-12.7","0","",,NA,"8.3","3",NA,"","1","",,NA,"534.5","0.0","3036205"
"TABER","49.792","-112.124","AB","1.0","15",NA,"17.0","10","-15.0","10","3.0","10",NA,"3.0","10",NA,"0.0","2","","",NA,"238.6","0.0","3036360"
"TRAVERS AGCM","50.304","-112.863","AB","0.7","8",NA,"17.9","7","-12.8","4","",,NA,"4.1","9",NA,"","2","",,NA,"363.6","0.0","3036500"
"VAUXHALL CDA CS","50.050","-112.133","AB","1.4","0",NA,"18.8","0","-15.1","0","",,NA,"1.8","0",NA,"","1","",,NA,"482.1","0.0","3036682"
"WILDCAT HILLS","51.269","-114.721","AB","-0.6","0",NA,"15.5","0","-17.5","0","1.8","0",NA,"1.8","0",NA,"0.0","1","","",NA,"540.1","0.0","3037550"
"WRENTHAM AGDM","49.500","-112.117","AB","1.6","10",NA,"18.1","9","-12.8","2","",,NA,"0.9","10",NA,"","0","",,NA,"311.5","0.0","3037675"
"OKOTOKS","50.729","-113.961","AB","0.9","0","5.8","17.0","0","-14.0","0","2.3","0","13.0","3.0","0","17.0","0.0","1","","",NA,"496.7","0.0","303M9JM"
"DEL BONITA AGDM","49.050","-112.817","AB","1.5","1",NA,"16.0","1","-11.5","1","",,NA,"0.0","1",NA,"","0","",,NA,"461.2","0.0","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","-0.5","10",NA,"17.2","10","-15.1","2","",,NA,"3.4","10",NA,"","1","",,NA,"350.9","0.0","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","2.2","3",NA,"20.4","2","-11.0","2","",,NA,"2.1","3",NA,"0.0","2","",,NA,"410.4","0.0","3044232"
"MILK RIVER","49.133","-112.050","AB","1.7","0",NA,"20.0","0","-13.2","0","",,NA,"2.9","0",NA,"0.0","1","",,NA,"471.9","0.0","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","0.6","0",NA,"18.0","0","-15.0","0","",,NA,"6.3","0",NA,"1.0","2","",,NA,"505.6","0.0","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","1.3","5",NA,"19.0","3","-11.3","5","",,NA,"8.4","6",NA,"","2","",,NA,"401.0","0.0","3045000"
"BANFF CS","51.193","-115.552","AB","-1.0","0",NA,"9.2","0","-16.7","0","",,NA,"6.4","0",NA,"11.0","3","",,NA,"551.6","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","3.1","12",NA,"12.6","10","-10.5","8","",,NA,"0.0","19",NA,"2.0","0","",,NA,"253.4","0.0","3050602"
"BOW VALLEY","51.083","-115.067","AB","1.4","2",NA,"13.7","2","-12.6","0","",,NA,"1.7","2",NA,"","1","",,NA,"448.7","0.0","3050778"
"CROWSNEST","49.628","-114.482","AB","1.5","0",NA,"12.0","0","-13.7","0","",,NA,"2.4","21",NA,"","1","",,NA,"477.4","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","0.1","1",NA,"12.9","1","-15.8","0","",,NA,"6.5","1",NA,"20.0","1","",,NA,"501.3","0.0","3053536"
"KANANASKIS","51.028","-115.035","AB","1.6","0","6.3","14.0","0","-14.0","0","2.6","0","11.0","1.8","0","9.0","0.0","1","","",NA,"474.6","0.0","3053600"
"KANANASKIS POCATERRA","50.713","-115.120","AB","-2.8","25","5.4","8.0","18","-15.0","18","7.0","18",NA,"7.0","18",NA,"40.0","2","","",NA,"83.0","0.0","3053604"
"NORDEGG CS","52.492","-116.040","AB","-0.4","0",NA,"14.0","0","-20.4","0","",,NA,"9.6","0",NA,"5.0","1","",,NA,"532.9","0.0","3054843"
"PEKISKO","50.368","-114.416","AB","0.6","1",NA,"14.3","1","-13.8","1","",,NA,"5.7","1",NA,"11.0","2","",,NA,"486.0","0.0","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","3.6","0",NA,"14.8","0","-12.6","0","",,NA,"4.2","0",NA,"","1","",,NA,"418.0","0.0","3056214"
"NAKISKA RIDGETOP","50.943","-115.190","AB","-4.8","8",NA,"6.8","7","-15.4","3","",,NA,"",,NA,"","","",,NA,"478.8","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","-3.1","0",NA,"12.8","0","-17.1","0","",,NA,"11.6","0",NA,"","3","",,NA,"612.8","0.0","3060330"
"ATMORE AGDM","54.782","-112.825","AB","-5.4","2",NA,"9.4","1","-19.9","2","",,NA,"15.0","3",NA,"19.0","6","",,NA,"631.8","0.0","3060406"
"BARRHEAD CS","54.095","-114.448","AB","-3.5","0",NA,"12.6","0","-19.7","0","",,NA,"14.3","0",NA,"13.0","5","",,NA,"622.2","0.0","3060535"
"BRULE BLACK CAT","53.350","-117.867","AB","0.3","9","6.9","14.5","5","-15.5","6","1.4","3",NA,"21.0","3",NA,"4.0","3","","",NA,"353.4","0.0","3060903"
"CAMPSIE AUTO","54.131","-114.678","AB","-3.7","0",NA,"12.4","0","-19.9","0","",,NA,"14.3","0",NA,"15.0","5","",,NA,"629.8","0.0","3061201"
"DAPP AGDM","54.317","-113.950","AB","-7.1","16",NA,"6.4","8","-23.3","13","",,NA,"2.4","16",NA,"","0","",,NA,"326.3","0.0","3061975"
"EDSON","53.579","-116.465","AB","-2.5","1",NA,"15.1","1","-17.9","1","",,NA,"13.9","1",NA,"","3","",,NA,"573.8","0.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","-2.3","0",NA,"14.8","0","-16.9","0","",,NA,"17.6","0",NA,"28.0","7","",,NA,"587.6","0.0","3062246"
"ENTWISTLE","53.600","-114.983","AB","-1.1","2","6.4","15.5","2","-15.0","2","16.0","2",NA,"16.0","2",NA,"31.0","5","","",NA,"514.9","0.0","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","-3.7","0",NA,"13.1","0","-19.7","0","",,NA,"13.2","0",NA,"","5","",,NA,"630.5","0.0","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","-3.8","16",NA,"9.7","9","-17.2","14","",,NA,"9.2","16",NA,"","5","",,NA,"283.2","0.0","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","-9.8","0",NA,"8.6","0","-31.5","0","",,NA,"14.6","0",NA,"","6","",,NA,"806.6","0.0","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","-9.8","1",NA,"8.8","1","-30.4","0","",,NA,"5.4","1",NA,"","2","",,NA,"778.4","0.0","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","-3.7","4",NA,"11.3","3","-21.7","2","",,NA,"9.8","4",NA,"55.0","1","",,NA,"543.0","0.0","3063135"
"HIGH PRAIRIE AGDM","55.396","-116.479","AB","-4.1","0",NA,"9.5","0","-20.0","0","",,NA,"14.5","0",NA,"","6","",,NA,"642.2","0.0","3063165"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","-4.0","0",NA,"10.9","0","-18.0","0","",,NA,"14.8","0",NA,"9.0","5","",,NA,"638.0","0.0","3063600"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","-5.2","0",NA,"10.2","0","-23.0","0","",,NA,"12.6","0",NA,"21.0","5","",,NA,"673.9","0.0","3063686"
"MILDRED LAKE","57.041","-111.559","AB","-10.8","0",NA,"7.3","0","-33.0","0","",,NA,"24.1","0",NA,"","7","",,NA,"834.6","0.0","3064528"
"RICH LAKE AGDM","54.500","-111.700","AB","-6.4","0",NA,"8.7","0","-26.3","0","",,NA,"11.5","0",NA,"","4","",,NA,"708.0","0.0","3065475"
"SLAVE LAKE","55.293","-114.777","AB","-4.8","1",NA,"6.7","1","-16.8","1","",,NA,"7.1","1",NA,"","2","",,NA,"639.7","0.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","-4.9","0",NA,"6.6","0","-17.1","0","",,NA,"12.4","0",NA,"1.0","3","",,NA,"663.1","0.0","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","-4.6","5",NA,"6.4","5","-17.8","1","",,NA,"8.1","5",NA,"","3","",,NA,"541.9","0.0","3066367"
"WHITECOURT","54.140","-115.784","AB","-2.1","5",NA,"10.6","5","-15.1","4","",,NA,"",,NA,"","","",,NA,"482.2","0.0","3067371"
"WHITECOURT A","54.144","-115.787","AB","-2.6","0",NA,"11.6","0","-15.2","0","",,NA,"",,NA,"25.0","","",,NA,"597.6","0.0","3067373"
"WILLOW CREEK 1","53.386","-118.348","AB","-4.6","13",NA,"6.2","13","-22.5","7","",,NA,"17.3","13",NA,"41.0","5","",,NA,"361.3","0.0","306GE70"
"BEAVERLODGE RCS","55.197","-119.396","AB","-2.8","0",NA,"10.0","0","-14.2","0","",,NA,"16.4","0",NA,"12.0","5","",,NA,"602.6","0.0","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","-5.6","10",NA,"6.2","7","-17.3","6","",,NA,"16.5","10",NA,"","4","",,NA,"447.7","0.0","3070800"
"EAGLESHAM AGCM","55.808","-117.887","AB","-4.4","0",NA,"8.4","0","-19.6","0","",,NA,"12.1","0",NA,"","5","",,NA,"648.5","0.0","3072151"
"EGG ISLAND","58.981","-110.439","AB","-20.6","10",NA,"-7.4","8","-33.9","9","",,NA,"",,NA,"","","",,NA,"733.1","0.0","3072246"
"FAIRVIEW AGDM","56.081","-118.439","AB","-5.9","3",NA,"7.7","2","-21.0","2","",,NA,"5.4","4",NA,"","2","",,NA,"620.6","0.0","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","-17.9","0",NA,"3.7","0","-34.1","0","",,NA,"1.2","0",NA,"","0","",,NA,"1042.3","0.0","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","-18.1","0",NA,"3.3","0","-34.6","0","",,NA,"",,NA,"26.0","","",,NA,"1047.0","0.0","3072659"
"FORT VERMILION","58.382","-116.040","AB","-13.0","0",NA,"4.4","0","-33.3","0","",,NA,"28.6","0",NA,"47.0","9","",,NA,"899.6","0.0","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","-4.1","1",NA,"8.4","1","-20.5","0","13.0","2",NA,"11.6","2",NA,"16.0","4","",,NA,"618.5","0.0","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","-8.4","0",NA,"8.6","0","-23.5","0","",,NA,"14.0","0",NA,"","5","",,NA,"765.3","0.0","3073071"
"HIGH LEVEL","58.622","-117.165","AB","-12.8","0",NA,"8.6","0","-34.2","0","",,NA,"13.4","0",NA,"","4","",,NA,"894.4","0.0","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","-13.0","0","3.9","9.0","0","-33.6","0","40.4","0","191.0","21.5","0","123.0","48.0","8","","",NA,"898.4","0.0","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","-4.6","0",NA,"6.5","0","-16.3","0","",,NA,"9.0","1",NA,"","2","",,NA,"654.8","0.0","3073535"
"LA CRETE AGCM","58.172","-116.343","AB","-12.1","0",NA,"7.1","0","-30.7","0","",,NA,"15.4","0",NA,"","5","",,NA,"871.5","0.0","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","-5.0","0",NA,"8.2","0","-22.9","0","",,NA,"12.0","0",NA,"","4","",,NA,"666.7","0.0","3073740"
"MANNING AGDM","56.974","-117.451","AB","-7.9","6",NA,"6.2","6","-20.8","2","",,NA,"",,NA,"","","",,NA,"596.8","0.0","3074190"
"CLEARDALE AGDM","56.314","-119.745","AB","-4.9","2",NA,"9.5","2","-20.6","1","",,NA,"20.5","3",NA,"","11","",,NA,"619.4","0.0","3074935"
"PEACE RIVER A","56.227","-117.448","AB","-5.7","0",NA,"7.1","0","-18.8","0","10.5","0",NA,"8.1","0",NA,"13.0","2","",,NA,"686.0","0.0","3075041"
"PEORIA AGDM","55.621","-118.293","AB","-4.3","4",NA,"9.8","4","-20.0","1","",,NA,"9.9","5",NA,"","3","",,NA,"557.7","0.0","3075160"
"RED EARTH","56.552","-115.278","AB","-6.6","3",NA,"10.5","1","-23.3","3","",,NA,"17.7","4",NA,"17.0","6","",,NA,"638.8","0.0","3075488"
"RYCROFT AGCM","55.777","-118.668","AB","-4.0","4",NA,"10.0","3","-17.1","3","",,NA,"6.7","5",NA,"","2","",,NA,"549.3","0.0","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","-4.6","3",NA,"7.4","3","-18.0","2","",,NA,"12.9","3",NA,"","6","",,NA,"588.3","0.0","3075770"
"SIMONETTE","54.425","-117.741","AB","-1.2","11","5.6","11.0","8","-17.0","7","1.0","8",NA,"1.0","8",NA,"","1","","",NA,"346.0","0.0","3075937"
"SPIRIT RIVER AUTO STATION","55.695","-119.230","AB","-2.7","3",NA,"10.3","3","-17.2","2","",,NA,"13.2","4",NA,"30.0","4","",,NA,"537.9","0.0","3076069"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","-5.1","5",NA,"6.3","5","-20.6","2","",,NA,"8.8","5",NA,"","3","",,NA,"555.3","0.0","3076366"
"VALLEYVIEW AGDM","55.098","-117.199","AB","-3.6","5",NA,"8.8","5","-14.8","1","",,NA,"9.8","5",NA,"","4","",,NA,"517.3","0.0","3076680"
"GARDEN RIVER","58.711","-113.866","AB","-14.8","0",NA,"5.9","0","-35.6","0","",,NA,"",,NA,"","","",,NA,"952.0","0.0","307KPFP"
"COLD LAKE A","54.417","-110.283","AB","-6.6","0","5.2","8.4","0","-25.9","0","19.1","0","125.0","13.7","0","127.0","25.0","5","",,NA,"714.1","0.0","3081680"
"DUPRE AGCM","54.367","-110.868","AB","-7.1","0",NA,"10.5","0","-28.2","0","",,NA,"14.7","0",NA,"","5","",,NA,"728.3","0.0","3081690"
