"Environment and Climate Change Canada"
"Monthly Values for February - 2017"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"WRENTHAM AGDM","49.500","-112.117","AB","-8.6","13",NA,"14.9","13","-32.2","1","",,NA,"11.2","13",NA,"","4","",,NA,"398.9","0.0","3037675"
"OKOTOKS","50.729","-113.961","AB","-6.7","0","-1.7","17.0","0","-30.5","0","28.2","0","164.0","28.2","0","163.0","12.0","9","","",NA,"690.6","0.0","303M9JM"
"DEL BONITA AGDM","49.050","-112.817","AB","-7.2","2",NA,"8.9","2","-31.8","0","",,NA,"19.1","2",NA,"","5","",,NA,"655.8","0.0","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","-6.4","0",NA,"14.1","0","-35.6","0","",,NA,"17.3","6",NA,"","6","",,NA,"682.1","0.0","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","-1.8","7",NA,"15.2","7","-18.4","2","",,NA,"10.3","8",NA,"0.0","4","",,NA,"416.4","0.0","3044232"
"MILK RIVER","49.133","-112.050","AB","-5.5","1",NA,"15.0","1","-31.7","0","",,NA,"7.1","15",NA,"1.0","3","",,NA,"635.0","0.0","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","-5.4","0",NA,"16.6","0","-28.3","0","",,NA,"15.7","0",NA,"5.0","4","",,NA,"655.7","0.0","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","-4.7","0",NA,"15.5","0","-32.6","0","",,NA,"13.9","6",NA,"","4","",,NA,"635.4","0.0","3045000"
"BANFF CS","51.193","-115.552","AB","-8.3","0",NA,"9.5","0","-31.3","0","",,NA,"41.1","0",NA,"16.0","11","",,NA,"737.2","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","-6.8","0",NA,"10.9","0","-33.4","0","",,NA,"72.5","0",NA,"6.0","13","",,NA,"695.5","0.0","3050602"
"BOW VALLEY","51.083","-115.067","AB","-7.5","0",NA,"13.5","0","-36.3","0","",,NA,"35.3","0",NA,"","8","",,NA,"713.0","0.0","3050778"
"CROWSNEST","49.628","-114.482","AB","-7.1","0",NA,"11.3","0","-34.9","0","",,NA,"0.2","26",NA,"","0","",,NA,"702.7","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","-7.9","0",NA,"12.2","0","-33.5","0","",,NA,"15.4","0",NA,"15.0","4","",,NA,"724.4","0.0","3053536"
"KANANASKIS","51.028","-115.035","AB","-6.6","0","-1.9","15.0","0","-32.0","0","32.6","0","137.0","30.2","0","144.0","7.0","6","","",NA,"690.0","0.0","3053600"
"KANANASKIS POCATERRA","50.713","-115.120","AB","",,"","8.0","24","-22.0","24","28.0","24",NA,"28.0","24",NA,"","2","","",NA,"","","3053604"
"NORDEGG CS","52.492","-116.040","AB","-8.5","1",NA,"13.8","1","-36.3","0","",,NA,"24.4","1",NA,"12.0","9","",,NA,"716.0","0.0","3054843"
"PEKISKO","50.368","-114.416","AB","-9.0","2",NA,"12.5","1","-34.2","1","",,NA,"30.6","3",NA,"44.0","8","",,NA,"701.5","0.0","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","-6.2","1",NA,"12.8","1","-36.7","0","",,NA,"99.1","0",NA,"","12","",,NA,"653.4","0.0","3056214"
"NAKISKA RIDGETOP","50.943","-115.190","AB","-11.9","2",NA,"3.9","2","-30.3","1","",,NA,"",,NA,"","","",,NA,"777.6","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","-7.7","0",NA,"17.0","0","-31.8","0","",,NA,"8.9","0",NA,"","2","",,NA,"720.3","0.0","3060330"
"ATMORE AGDM","54.782","-112.825","AB","-9.0","2",NA,"13.0","2","-36.6","0","",,NA,"5.1","2",NA,"3.0","1","",,NA,"703.1","0.0","3060406"
"BARRHEAD CS","54.095","-114.448","AB","-8.5","0",NA,"15.5","0","-34.0","0","",,NA,"11.4","0",NA,"10.0","2","",,NA,"742.6","0.0","3060535"
"BRULE BLACK CAT","53.350","-117.867","AB","-8.2","6","-1.7","14.5","4","-33.0","3","23.0","1",NA,"23.0","1",NA,"13.0","6","","",NA,"577.1","0.0","3060903"
"CAMPSIE AUTO","54.131","-114.678","AB","-9.5","2",NA,"17.3","2","-34.4","0","",,NA,"15.5","2",NA,"16.0","2","",,NA,"714.3","0.0","3061201"
"DAPP AGDM","54.317","-113.950","AB","-10.7","10",NA,"6.3","8","-35.6","3","",,NA,"5.4","10",NA,"","1","",,NA,"516.2","0.0","3061975"
"EDSON","53.579","-116.465","AB","-8.7","4",NA,"15.1","4","-28.4","4","",,NA,"7.4","4",NA,"","3","",,NA,"640.5","0.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","-8.6","0",NA,"14.1","0","-34.5","0","",,NA,"15.2","0",NA,"14.0","6","",,NA,"746.0","0.0","3062246"
"ENTWISTLE","53.600","-114.983","AB","-4.7","10","2.8","18.0","10","-31.0","10","11.0","10",NA,"11.0","10",NA,"24.0","2","","",NA,"408.1","0.0","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","-9.6","0",NA,"15.1","0","-36.1","0","",,NA,"16.1","0",NA,"","6","",,NA,"771.4","0.0","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","-8.1","0",NA,"16.5","0","-33.0","0","",,NA,"15.2","0",NA,"","4","",,NA,"730.3","0.0","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","-11.0","1",NA,"13.1","1","-35.9","0","",,NA,"6.0","1",NA,"15.0","2","",,NA,"781.8","0.0","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","-10.7","4",NA,"13.6","4","-35.4","4","",,NA,"0.0","4",NA,"","0","",,NA,"687.6","0.0","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","-11.9","0",NA,"12.8","0","-41.1","0","",,NA,"28.6","0",NA,"47.0","12","",,NA,"838.3","0.0","3063135"
"HIGH PRAIRIE AGDM","55.396","-116.479","AB","-8.9","0",NA,"14.0","0","-33.4","0","",,NA,"19.0","0",NA,"","9","",,NA,"754.1","0.0","3063165"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","-8.5","0",NA,"15.6","0","-33.0","0","",,NA,"6.2","0",NA,"8.0","1","",,NA,"741.1","0.0","3063600"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","-8.4","0",NA,"14.2","0","-33.1","0","",,NA,"5.2","0",NA,"4.0","2","",,NA,"738.9","0.0","3063686"
"MILDRED LAKE","57.041","-111.559","AB","-11.0","0",NA,"10.8","0","-32.1","0","",,NA,"11.5","0",NA,"31.0","3","",,NA,"810.9","0.0","3064528"
"RICH LAKE AGDM","54.500","-111.700","AB","-10.3","0",NA,"12.7","0","-35.1","0","",,NA,"8.0","0",NA,"","1","",,NA,"793.1","0.0","3065475"
"SLAVE LAKE","55.293","-114.777","AB","-9.7","4",NA,"13.9","4","-31.3","4","",,NA,"4.9","4",NA,"","1","",,NA,"664.6","0.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","-8.7","0",NA,"14.0","0","-31.4","0","",,NA,"13.4","0",NA,"6.0","3","",,NA,"748.5","0.0","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","-9.3","3",NA,"11.3","2","-32.8","1","",,NA,"8.2","4",NA,"","2","",,NA,"682.1","0.0","3066367"
"WHITECOURT A","54.144","-115.787","AB","",,NA,"16.4","0","",,"",,NA,"",,NA,"","","",,NA,"","","3067373"
"WILLOW CREEK 1","53.386","-118.348","AB","-12.2","8",NA,"13.5","4","-38.1","6","",,NA,"6.7","8",NA,"18.0","2","",,NA,"603.8","0.0","306GE70"
"BEAVERLODGE RCS","55.197","-119.396","AB","-8.8","0",NA,"10.3","0","-33.0","0","",,NA,"16.2","0",NA,"","4","",,NA,"750.2","0.0","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","-8.4","6",NA,"9.4","4","-27.6","4","",,NA,"11.0","7",NA,"","3","",,NA,"580.7","0.0","3070800"
"EAGLESHAM AGCM","55.808","-117.887","AB","-9.0","0",NA,"12.4","0","-32.9","0","",,NA,"11.2","1",NA,"","3","",,NA,"755.0","0.0","3072151"
"FAIRVIEW AGDM","56.081","-118.439","AB","-10.0","0",NA,"9.1","0","-33.7","0","",,NA,"10.0","0",NA,"","4","",,NA,"782.8","0.0","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","-15.7","8",NA,"6.6","8","-36.9","8","",,NA,"0.0","8",NA,"","0","",,NA,"674.3","0.0","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","-16.1","1",NA,"6.5","1","-37.8","0","",,NA,"11.3","2",NA,"21.0","2","",,NA,"921.6","0.0","3072659"
"FORT VERMILION","58.382","-116.040","AB","-13.4","0",NA,"8.6","0","-34.7","0","",,NA,"6.1","0",NA,"28.0","2","",,NA,"879.8","0.0","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","-10.0","1",NA,"11.1","0","-35.1","1","19.4","0",NA,"17.6","0",NA,"10.0","6","",,NA,"754.7","0.0","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","-10.9","0",NA,"9.3","0","-33.0","0","",,NA,"7.8","0",NA,"","1","",,NA,"810.4","0.0","3073071"
"HIGH LEVEL","58.622","-117.165","AB","-14.0","2",NA,"9.4","2","-34.1","2","",,NA,"0.2","2",NA,"","0","",,NA,"833.1","0.0","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","-13.7","1","3.2","9.0","1","-35.0","1","11.4","1",NA,"7.2","1",NA,"27.0","3","","",NA,"855.2","0.0","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","-9.4","0",NA,"8.2","0","-30.1","0","",,NA,"9.7","0",NA,"","4","",,NA,"767.8","0.0","3073535"
"LA CRETE AGCM","58.172","-116.343","AB","-11.4","0",NA,"11.3","0","-32.6","0","",,NA,"13.0","0",NA,"","4","",,NA,"824.1","0.0","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","-10.3","1",NA,"8.5","0","-34.9","1","",,NA,"15.3","0",NA,"","4","",,NA,"763.5","0.0","3073740"
"MANNING","56.951","-117.644","AB","-10.3","13","2.8","11.5","13","-29.5","13","23.8","13",NA,"25.8","13",NA,"0.0","8","","",NA,"424.5","0.0","3074182"
"MANNING AGDM","56.974","-117.451","AB","-10.0","8",NA,"10.9","5","-30.9","4","",,NA,"",,NA,"","","",,NA,"559.6","0.0","3074190"
"CLEARDALE AGDM","56.314","-119.745","AB","-9.6","1",NA,"9.8","1","-31.2","0","",,NA,"20.6","1",NA,"","7","",,NA,"743.9","0.0","3074935"
"PEACE RIVER A","56.227","-117.448","AB","-10.0","0",NA,"7.3","0","-33.6","0","14.1","0",NA,"17.4","0",NA,"11.0","5","",,NA,"784.7","0.0","3075041"
"PEORIA AGDM","55.621","-118.293","AB","-6.2","7",NA,"12.7","6","-33.1","1","",,NA,"12.6","8",NA,"","5","",,NA,"508.7","0.0","3075160"
"RED EARTH","56.552","-115.278","AB","-9.7","0",NA,"12.9","0","-31.7","0","",,NA,"17.0","1",NA,"9.0","3","",,NA,"775.0","0.0","3075488"
"RYCROFT AGCM","55.777","-118.668","AB","-9.7","1",NA,"12.8","1","-34.2","0","",,NA,"12.7","1",NA,"","5","",,NA,"746.9","0.0","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","-6.9","7",NA,"9.8","6","-29.7","2","",,NA,"12.0","8",NA,"","5","",,NA,"522.9","0.0","3075770"
"SIMONETTE","54.425","-117.741","AB","-4.9","18","2.0","14.0","12","-31.0","12","13.2","12",NA,"13.2","12",NA,"0.0","4","","",NA,"228.5","0.0","3075937"
"SPIRIT RIVER AUTO STATION","55.695","-119.230","AB","-8.3","4",NA,"11.7","3","-26.7","1","",,NA,"30.3","4",NA,"40.0","12","",,NA,"630.1","0.0","3076069"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","-10.3","5",NA,"9.1","5","-37.3","0","",,NA,"9.0","5",NA,"","2","",,NA,"651.9","0.0","3076366"
"VALLEYVIEW AGDM","55.098","-117.199","AB","-7.5","6",NA,"13.5","5","-32.7","1","",,NA,"7.5","15",NA,"","3","",,NA,"561.4","0.0","3076680"
"GARDEN RIVER","58.711","-113.866","AB","-14.2","0",NA,"9.0","0","-35.1","0","",,NA,"",,NA,"","","",,NA,"900.9","0.0","307KPFP"
"COLD LAKE A","54.417","-110.283","AB","-9.1","0","2.8","10.2","0","-30.6","0","16.0","0","105.0","14.0","0","129.0","14.0","3","",,NA,"757.6","0.0","3081680"
"DUPRE AGCM","54.367","-110.868","AB","-10.1","0",NA,"9.3","0","-33.9","0","",,NA,"14.1","0",NA,"","2","",,NA,"786.0","0.0","3081690"
